x,y
1,0.3973340000001144
10,0.2687088000000017
9,0.22169366666666215
14,0.257462928571426
1,0.3519049999999879
4,0.36647299999998495
17,0.2651151764705914
1,0.34037799999998697
9,0.34233677777778365
1,0.4393729999999323
7,0.1574998571428523
10,0.3946215000000052
1,0.4549670000000106
1,0.27799799999991137
12,0.30336816666666283
1,0.3858069999999998
1,0.4237780000000839
1,0.3335979999999381
2,0.43801650000000336
15,0.24499979999999746
8,0.2924063749999988
1,0.2881680000000415
1,0.2935929999999871
7,0.2901058571428621
6,0.23279499999999112
1,0.3200369999999566
2,0.32193450000005447
9,0.2301582222222199
1,0.2346029999999928
4,0.21833025000000816
3,0.2470339999999851
4,0.22002525000002038
1,0.3322410000000673
2,0.273232500000006
1,0.25969000000009146
1,0.5831180000000131
1,0.5049639999999727
14,0.2648245714285622
4,0.22136525
8,0.41431275
5,0.24046979999999998
3,0.37552566666666704
7,0.2529427142857144
14,0.1861790000000001
4,0.26249999999999973
17,0.21243764705882343
14,0.2538500714285714
3,0.2428033333333334
17,0.22102458823529397
1,0.3758389999999992
1,0.43871599999999933
1,0.4797229999999999
9,0.29704288888888897
2,0.42566650000000195
7,0.2725588571428566
18,0.27169005555555537
6,0.18596166666666628
11,0.2331099999999996
21,0.17501652380952357
6,0.1833256666666673
2,0.38330700000000206
2,0.21929500000000246
9,0.3022061111111106
1,0.2435459999999949
11,0.19376709090909117
1,0.2903559999999885
1,0.15278299999999945
11,0.30593727272727217
1,0.3441229999999962
11,0.1884996363636356
1,0.3224760000000089
16,0.20448143749999925
1,0.3940750000000008
16,0.22555293749999983
6,0.23355449999999914
6,0.20064216666666823
5,0.23768819999999663
1,0.4500130000000127
5,0.3208087999999975
3,0.2687093333333337
9,0.2634406666666662
1,0.5556880000000035
1,0.4939819999999884
12,0.2481036666666654
21,0.1999790952380947
7,0.20335442857142993
10,0.1813664000000017
5,0.22822780000000192
11,0.16510490909091013
8,0.281075125000001
8,0.18790574999999876
1,0.3509660000000281
16,0.26017575000000015
3,0.20530500000000984
1,0.22110699999998928
4,0.16560549999999807
1,0.6472190000000069
1,0.3868579999999895
1,0.3567490000000362
21,0.2204935238095245
13,0.24013969230769414
11,0.31095872727272744
11,0.21017527272727224
10,0.202647300000001
10,0.17805689999999572
8,0.24191574999999688
17,0.2730837647058793
6,0.20188150000000368
17,0.240946352941177
6,0.2007588333333293
7,0.18561971428571106
5,0.24245739999998933
1,0.5453310000000329
23,0.1834422173913051
2,0.37512249999997493
3,0.2011563333333394
7,0.15269299999999117
1,0.5755639999999858
8,0.21503212499999336
1,0.5072959999999966
14,0.2277084999999975
15,0.21725706666666536
14,0.3556700714285747
1,0.4396439999999871
4,0.37920774999999196
3,0.3362499999999879
8,0.26719437500000254
6,0.23788183333333754
7,0.19038028571428964
8,0.26250000000000284
7,0.21315142857143396
3,0.4874866666666359
7,0.3112225714285647
12,0.18562108333333072
2,0.36139049999999884
1,0.15170299999994086
1,0.3764840000000049
1,0.30017099999997754
28,0.24260957142857364
7,0.2982237142857116
1,0.4663830000000075
6,0.18127716666667007
2,0.322253499999988
3,0.23201566666665485
1,0.1940230000000156
17,0.2525855294117638
1,0.5777140000000145
5,0.2344180000000165
2,0.15741950000000315
1,0.3914609999999925
11,0.2620521818181849
4,0.4679179999999974
9,0.3037582222222252
11,0.2637580909091019
6,0.1820681666666625
9,0.2237143333333304
17,0.2188058235294046
2,0.2611269999999877
2,0.5678935000000251
4,0.297707250000002
1,0.3161089999999831
2,0.24085649999994985
1,0.4876469999999991
7,0.241066
1,0.7691580000000009
19,0.16287015789473677
4,0.2877507500000007
9,0.16266488888888847
21,0.2108708571428569
1,0.3728440000000006
1,0.37850999999999857
1,0.2138830000000027
2,0.29918349999999805
1,0.36454200000000014
5,0.33891279999999996
6,0.3062758333333318
2,0.34382949999999823
8,0.19856287500000036
6,0.33282283333333257
3,0.3067220000000006
3,0.29436266666666694
1,0.35426099999999394
17,0.1883678235294117
5,0.2528102000000018
1,0.6085540000000123
4,0.41384550000000075
1,0.6089630000000028
3,0.27288533333333476
3,0.22576466666666306
2,0.4139015000000015
2,0.11578250000000168
1,0.1827490000000012
1,0.9051690000000008
13,0.1941168461538478
13,0.24102984615384587
9,0.21279066666666482
5,0.25942560000000014
4,0.3921894999999971
1,0.2873509999999868
18,0.23501055555555675
9,0.315611222222221
7,0.36064099999999905
10,0.2751194000000027
1,0.28000000000000114
7,0.4000219999999989
7,0.2636089999999984
5,0.24306839999999852
34,0.25143123529411704
10,0.17286850000000129
16,0.21967800000000004
1,0.11176600000001713
3,0.13997199999999074
30,0.19995703333333287
5,0.17249559999999634
2,0.3012590000000017
2,0.3679685000000035
8,0.2702896250000002
3,0.19267700000000332
3,0.2061059999999865
3,0.21476400000001186
21,0.22438771428571294
3,0.33155700000000365
3,0.3100000000000023
6,0.19514333333333886
9,0.2443174444444512
23,0.24243799999999777
9,0.2202142222222171
1,0.2359450000000152
4,0.23613249999999653
5,0.29472520000000485
1,0.11871400000001132
3,0.17804866666666422
3,0.39648533333333563
11,0.2503674545454518
2,0.33724950000001286
12,0.22235583333332917
2,0.4395210000000134
3,0.18667200000000625
13,0.22333353846154033
5,0.26072260000000824
4,0.311620750000003
7,0.2123818571428566
1,0.4108310000000301
4,0.2957789999999818
4,0.6999999999999886
2,0.905310500000013
8,0.261051375000001
2,0.25064849999998273
5,0.35285020000000034
5,0.2006618000000003
8,0.31319249999999954
3,0.3880009999999932
15,0.27602240000000317
12,0.24153308333333237
8,0.25788612500000596
8,0.25958037500000586
6,0.35243216666666893
9,0.16931244444444044
2,0.30123999999997864
2,0.32803499999999985
5,0.3309600000000046
6,0.26263066666666646
4,0.36615975000000844
20,0.23904354999999952
17,0.23398823529411777
3,0.15803366666667293
9,0.31298177777778036
10,0.2669709000000012
4,0.1809127500000045
17,0.2384151764705895
9,0.2593869999999975
4,0.20555149999999855
12,0.20660658333333495
8,0.27036137500000024
5,0.32309979999999994
11,0.2418208181818138
2,0.30779549999999745
2,0.19681349999999045
11,0.2577749999999913
6,0.3012141666666632
4,0.22117549999998687
1,0.3892689999999561
13,0.18882984615384674
17,0.2033609411764734
1,0.40999999999996817
12,0.24835808333333395
11,0.32723218181817776
2,0.27682400000003327
6,0.3535759999999944
2,0.5208205000000135
1,0.4155379999999696
2,0.21856949999997255
3,0.15493766666666411
5,0.2897235999999907
6,0.2348136666666676
7,0.25092200000000275
10,0.18182969999999726
6,0.3068604999999991
5,0.28201480000000173
1,0.4310949999999707
7,0.3915271428571389
11,0.23660736363636012
10,0.39706939999999236
4,0.26341174999998884
1,0.5447700000000282
2,0.2506774999999948
3,0.27213766666667044
22,0.20719063636363444
2,0.2993080000000248
10,0.2777391000000023
12,0.2551603333333314
6,0.28262299999999146
6,0.22188783333332177
1,0.4494040000000723
1,0.5758409999999685
19,0.19200215789473268
9,0.3078281111111083
9,0.1916820000000017
9,0.19655644444445544
2,0.5489420000000109
17,0.21430599999999847
5,0.2269645999999966
2,0.20372850000001108
9,0.28957055555554234
2,0.24517400000007683
1,0.3592469999999821
16,0.1863171249999951
4,0.30232050000000754
2,0.4700000000000273
7,0.31058314285714267
3,0.25262933333332666
12,0.32551200000000335
4,0.32316549999998756
3,0.28809466666666594
22,0.1998305909090887
3,0.2696763333333365
10,0.19558860000000777
1,0.32000000000004997
7,0.2540218571428535
1,0.6179910000000746
6,0.250638833333331
5,0.16473859999998694
1,0.15238899999997102
1,0.16233199999999215
1,0.4748419999999999
1,0.21622599999999886
1,0.28727100000000405
1,0.22446299999999653
1,0.26821199999999834
2,0.27497600000000233
1,0.7662449999999978
6,0.25894683333333407
9,0.31513511111111114
12,0.21863966666666693
12,0.36651199999999956
5,0.3447464000000025
7,0.20960785714285837
5,0.32773039999999865
5,0.315152599999999
12,0.21778174999999914
18,0.20614138888888947
8,0.24593312500000053
10,0.159218700000001
7,0.35889342857142637
11,0.4197932727272731
1,0.3267799999999852
1,0.2792130000000128
1,0.4385529999999989
7,0.24195657142857183
9,0.36458411111111233
9,0.1782471111111129
4,0.3746075000000033
8,0.2342485000000032
4,0.3852384999999998
15,0.29226580000000124
3,0.2713079999999953
8,0.3713911250000024
5,0.3501166000000012
3,0.4434220000000077
2,0.3163174999999967
23,0.2723654782608687
5,0.3517999999999972
7,0.2223228571428584
22,0.2066244090909092
6,0.3137911666666658
2,0.2067790000000116
1,0.14840599999999424
4,0.2636970000000005
2,0.2894395000000003
1,0.2530360000000087
1,0.4178640000000087
7,0.2607542857142846
1,0.2945200000000057
7,0.26092257142857583
1,0.6938549999999566
1,0.4095979999999884
8,0.23200675000000004
1,0.4126489999999592
5,0.16343680000001087
2,0.37006750000000466
3,0.22105300000001193
1,0.3762199999999609
2,0.4402225000000186
6,0.2446661666666614
1,0.33045500000002903
10,0.29176430000000264
6,0.2821620000000043
8,0.15786800000000056
13,0.24277123076923054
6,0.2371026666666675
7,0.33056328571427684
4,0.22245925
4,0.3097497499999946
3,0.24461100000000138
4,0.24567550000000438
9,0.21935588888889393
12,0.18063450000000122
3,0.3539433333333098
1,0.6494380000000319
2,0.4261575000000164
1,0.4311440000000175
2,0.2170990000000188
5,0.3377837999999997
2,0.485022999999984
2,0.3880205000000103
15,0.2170215333333317
8,0.20668212500000038
10,0.223822100000001
7,0.24099914285713858
1,0.3264029999999707
8,0.27195712500000013
3,0.27567266666666984
10,0.3288896999999963
4,0.2870154999999954
1,0.2419680000000426
5,0.17513159999999744
2,0.3589225000000056
8,0.1994051249999984
2,0.41709549999998785
22,0.22848495454545317
9,0.15581977777777764
1,0.313020999999992
9,0.24927177777777842
5,0.39112499999999956
17,0.2945421764705864
2,0.22516149999995605
3,0.22582266666667772
2,0.16113999999998896
5,0.31325160000000096
25,0.25092368000000076
3,0.36651733333333897
1,0.1102430000000254
7,0.22613242857142626
3,0.24306666666666388
17,0.25682011764705653
13,0.20101615384615237
12,0.2445160000000044
4,0.23435325000001228
3,0.27482633333333223
18,0.15612955555555963
11,0.1757200000000022
7,0.22352828571428063
1,0.3117330000000038
2,0.43238249999998857
6,0.26662933333332717
5,0.18024460000000317
3,0.2567893333333207
5,0.18496999999999844
1,0.5828279999998927
1,0.33550900000000183
23,0.1966796956521747
1,0.5949289999999792
7,0.24933542857143362
2,0.25767649999994546
2,0.5949355000000196
3,0.42534966666664786
7,0.2385905714285741
15,0.19481419999999997
2,0.4052635000000464
7,0.30757842857143
9,0.3268115555555558
1,0.7174469999999359
1,0.4784420000000296
2,0.6010695000000226
1,0.3911259999999288
8,0.33009487500000034
7,0.1468019999999959
16,0.23141662500000137
6,0.2983231666666673
3,0.20956099999997
9,0.2012837777777779
14,0.23095007142857835
8,0.19523087500002134
10,0.23264020000000302
2,0.24324150000001055
12,0.21050233333333304
5,0.19682960000002367
9,0.15748077777779043
1,0.4554899999999993
1,0.5903399999999994
8,0.2684103750000004
11,0.20332263636363637
27,0.23552562962962964
1,0.19851099999999636
1,0.21939499999999867
3,0.15111699999999928
14,0.2019842857142855
4,0.4702415000000002
1,0.3928670000000025
14,0.2939789999999997
11,0.31610000000000066
1,0.3808690000000041
11,0.2780677272727287
1,0.4211600000000004
21,0.2582465714285711
2,0.41161400000000725
11,0.16101599999999971
2,0.4918334999999985
3,0.3012423333333298
1,0.6926530000000071
17,0.2165126470588239
7,0.2618564285714281
3,0.4026236666666705
7,0.19965014285714386
2,0.13917699999999655
19,0.2804643684210526
1,0.1364109999999812
1,0.2722700000000202
4,0.475927249999998
6,0.33823200000000025
2,0.2142429999999962
1,0.4714629999999715
9,0.2550315555555566
1,0.3204650000000129
4,0.3851680000000002
2,0.1472375000000028
10,0.24118029999999918
2,0.3354580000000027
2,0.40567550000000097
3,0.3176443333333338
12,0.3767930833333324
4,0.18785349999999568
5,0.3444558000000029
1,0.35141699999996945
6,0.2400413333333328
8,0.23090487500000378
7,0.2398211428571447
4,0.3962987499999997
5,0.31404079999999795
10,0.2696245000000005
6,0.304127333333336
8,0.3158322499999997
13,0.21356230769230733
3,0.2566666666666606
1,0.24801399999998355
3,0.2511733333333363
1,0.3400010000000009
30,0.22248646666666616
3,0.20615733333333233
2,0.3251560000000069
2,0.5799999999999983
1,0.3899999999999864
1,0.13368399999998815
4,0.23893225000000484
1,0.34932400000002417
1,0.3650470000000325
1,0.4404279999999972
2,0.4300919999999877
1,0.3093759999999293
1,0.29357800000002504
12,0.21133800000000255
19,0.38688678947368627
21,0.21142857142857133
8,0.2841769999999997
3,0.2942189999999793
5,0.15118839999998954
3,0.4367733333333111
11,0.1932794545454561
3,0.3500000000000038
47,0.25340425531914945
17,0.26317335294117705
1,0.4055570000000444
14,0.46085149999999786
11,0.29275945454545327
2,0.33127600000000257
11,0.24681445454545134
2,0.48456849999999463
4,0.2772144999999995
3,0.22726999999999484
18,0.28845511111110983
20,0.22050000000000125
6,0.3149999999999977
11,0.2636363636363667
6,0.20833333333333334
3,0.26330366666667265
2,0.4199999999999875
3,0.28505100000000994
8,0.22171875000000085
6,0.6197198333333347
3,0.2475089999999985
1,0.390976999999964
1,0.2879350000000045
1,0.17774899999999993
2,0.2040405000000003
4,0.20688650000000008
6,0.22978333333333337
6,0.19159133333333322
4,0.5439957499999997
2,0.35515200000000036
8,0.242
3,0.23329233333333357
29,0.18482758620689654
5,0.31196879999999966
1,0.16567299999999818
1,0.3370000000000033
6,0.32110083333333367
12,0.22500000000000023
18,0.1856191111111111
27,0.19320403703703737
1,0.5768529999999998
2,0.3929999999999865
1,0.3930000000000007
1,0.1599999999999966
8,0.234499624999998
3,0.28366666666667584
3,0.25966666666666544
10,0.126400000000001
1,0.26300000000000523
8,0.24887500000000173
25,0.1757578799999999
5,0.24639999999999987
3,0.21837599999999688
2,0.10099999999999909
9,0.23066666666666594
10,0.19425429999999722
4,0.16075000000000017
1,0.23659000000000674
1,0.22681999999997515
4,0.21399999999999864
2,0.26250000000000284
5,0.1839365999999984
1,0.5219999999999914
18,0.21249999999999936
2,0.4855000000000018
6,0.15516666666666387
15,0.1462000000000008
3,0.05841966666666091
1,0.4759999999999991
1,0.28102400000000216
3,0.5710000000000001
13,0.21630769230769234
35,0.21816879999999997
19,0.1942704736842107
14,0.18776721428571438
3,0.18206933333333333
3,0.2033333333333379
1,0.12999999999999545
19,0.21947368421052565
2,0.43056149999999604
5,0.36959999999999693
6,0.35316666666666663
3,0.49466666666666964
5,0.27799999999999725
1,0.3261669999999981
8,0.24362500000000153
4,0.22374999999999545
25,0.19860000000000014
6,0.16000000000000134
5,0.25880000000000225
3,0.16672733333334122
9,0.18788888888888916
17,0.2015882352941172
1,0.1529999999999916
11,0.24136363636363647
16,0.23935493749999992
2,0.26500000000000057
29,0.16447210344827665
6,0.18396750000000375
8,0.27173937499999923
21,0.18065199999999967
1,0.1810000000000116
9,0.21633333333333363
1,0.15719399999997566
14,0.33132328571428665
1,0.6520000000000152
1,0.6724290000000224
4,0.2934297500000014
9,0.1981037777777759
16,0.16218749999999993
3,0.1835676666666662
1,0.3149999999999977
31,0.23541935483870974
7,0.23013714285714368
2,0.29399999999999693
11,0.27720100000000125
16,0.22862500000000097
17,0.24418799999999993
17,0.2369411764705894
7,0.15857142857143053
3,0.28419433333332716
5,0.24599999999999794
7,0.22857142857142776
17,0.24039352941176495
15,0.18949406666666846
17,0.14611764705882405
11,0.22163636363636255
16,0.16237500000000082
8,0.19875000000000043
4,0.269999999999996
2,0.3872959999999921
10,0.1781883000000022
4,0.20279350000000562
1,0.25127999999998
8,0.2925000000000004
23,0.15153317391304116
5,0.17590280000000008
1,0.5227720000000033
3,0.3752183333333316
2,0.46859249999999975
15,0.25120000000000003
4,0.27625000000000455
3,0.17164399999999583
5,0.3315611999999987
20,0.21795000000000045
2,0.3505000000000109
4,0.3582499999999982
38,0.21234210526315833
13,0.23353969230769367
21,0.1961428571428558
7,0.14901414285714054
44,0.22109090909090928
11,0.23976800000000056
2,0.4850374999999758
14,0.19557678571428433
8,0.28987850000000037
14,0.21765028571428502
3,0.2470000000000141
19,0.20447368421052584
10,0.1918132000000014
11,0.20220727272726952
11,0.2718978181818143
6,0.2648333333333331
14,0.1812453571428583
1,0.5199999999999818
1,0.07999999999998407
28,0.21049603571428577
2,0.20502350000001002
1,1.4749999999999657
1,0.3240000000000123
2,0.2214660000000208
14,0.2268205000000023
24,0.1891666666666675
2,0.27419850000001134
10,0.2116911000000073
3,0.29599999999999227
27,0.18637003703703722
7,0.1638861428571496
3,0.26623633333333335
28,0.21853571428571428
6,0.2036666666666663
7,0.23714285714285716
8,0.23919975000000004
11,0.19443590909090924
17,0.21665664705882356
16,0.18168749999999978
2,0.47854200000000446
13,0.17988430769230818
15,0.20406666666666667
17,0.19958823529411726
8,0.25962500000000066
15,0.22583386666666694
1,0.2497390000000053
6,0.4103333333333339
12,0.23666666666666636
5,0.22239560000000153
2,0.7124999999999986
14,0.20071428571428487
18,0.18861716666666695
11,0.26554454545454576
5,0.19650919999999986
9,0.20547555555555638
1,0.1813980000000015
10,0.2527000000000001
23,0.18352173913043493
20,0.17113000000000084
18,0.2301062222222225
7,0.19885714285714226
9,0.20333333333333473
5,0.12412759999999992
20,0.12615385000000004
1,0.053867999999994254
4,0.25375000000000014
5,0.14920000000000186
35,0.16179999999999992
21,0.1518868095238094
4,0.17307699999999926
6,0.1288921666666667
5,0.31258339999999973
1,0.599000000000018
1,0.11567400000001272
12,0.2509166666666663
18,0.24313600000000057
9,0.26122222222222213
6,0.34999999999999903
5,0.20662439999999832
4,0.28000000000000114
3,0.22500100000000126
10,0.3531484000000006
7,0.2240998571428585
5,0.19904300000000036
34,0.18635294117647097
1,0.2369390000000067
5,0.4042918000000043
2,0.2458120000000008
1,0.7679999999999723
3,0.3726953333333161
5,0.2696000000000026
17,0.3432512941176456
2,0.3746860000000254
3,0.3858380000000163
5,0.22819999999999255
10,0.20999999999999658
13,0.19546153846153821
23,0.1784801304347836
8,0.20737499999999898
9,0.3038635555555579
8,0.22318362500000433
24,0.20337499999999883
14,0.22328571428571667
20,0.19359344999999734
1,0.3899999999999864
4,0.2692274999999995
15,0.21726666666666386
19,0.25660457894736355
3,0.19833333333332348
4,0.2012500000000017
6,0.21925416666666328
27,0.20981600000000197
10,0.20694809999999392
21,0.17893833333333273
16,0.18846400000000002
1,1.0435
6,0.19662250000000028
1,0.6692460000000011
9,0.1683159999999998
1,0.26424300000000045
4,0.3082497499999999
14,0.2244842142857141
3,0.23508333333333317
3,0.31410466666666537
31,0.19561751612903253
23,0.18475630434782608
13,0.18903884615384653
2,0.1682915000000058
20,0.20129274999999963
7,0.1816820000000011
1,0.17622300000002156
5,0.17441059999999595
3,0.1818910000000026
6,0.21475499999999906
32,0.16531618749999977
30,0.20885749999999964
7,0.3415198571428582
5,0.38757920000000184
12,0.21843041666666826
10,0.13491010000000045
1,0.16715800000000058
1,0.673016000000004
6,0.3492838333333334
15,0.16599933333333278
1,0.1711649999999878
1,0.7313690000000008
5,0.18053060000000015
1,0.2068209999999908
7,0.4332341428571413
30,0.24829596666666637
6,0.2782493333333302
19,0.21734984210526345
5,0.20844319999999925
4,0.27684574999999967
5,0.27039859999999294
2,0.18999999999999775
1,0.4901999999999873
3,0.27935233333334014
7,0.22866442857142846
11,0.18482627272727437
17,0.1854115882352938
3,0.17697899999999814
3,0.22292366666666416
10,0.228933200000003
4,0.15119399999999672
9,0.33681433333333327
16,0.15045131250000132
12,0.16043366666666733
6,0.1886941666666644
3,0.1645053333333332
6,0.1732671666666666
7,0.14590699999999807
1,0.3071180000000027
6,0.17631849999999835
13,0.18167246153846095
3,0.27444966666666915
26,0.20407638461538424
6,0.18264566666666818
15,0.23966273333333182
17,0.2158550588235307
10,0.21003430000000095
8,0.15844550000000268
8,0.16801524999999629
10,0.15996139999999456
22,0.22626818181818206
8,0.14456325000000447
4,0.2797762499999905
16,0.2630255624999993
9,0.22948755555555383
1,0.26334600000001274
2,0.4915565000000015
2,0.2296130000000005
2,0.18993949999999415
5,0.24039999999999964
12,0.20424999999999946
3,0.24833333333333485
3,0.2516946666666608
27,0.21094911111111023
8,0.20874999999999844
17,0.16070588235294114
8,0.27260287500000047
22,0.15722727272727288
4,0.3809002500000034
17,0.19552941176470662
10,0.14410000000000026
16,0.19599999999999973
22,0.1939636363636352
33,0.197424242424242
7,0.21771428571428583
4,0.200775500000006
20,0.20295869999999921
3,0.22666666666666893
6,0.22533333333332925
17,0.2027647058823531
11,0.18990909090909078
29,0.17827586206896606
12,0.21909133333333367
11,0.1741964545454535
10,0.2295000000000016
1,0.20699999999999366
19,0.17210710526315828
13,0.1598239230769204
4,0.34344199999999603
9,0.1739927777777805
6,0.26883333333333326
20,0.1549999999999983
3,0.2393333333333203
18,0.1957779444444409
16,0.15729756249999838
16,0.20174999999999998
4,0.20524999999999993
2,0.25950000000000006
4,0.3045212500000003
28,0.19428571428571426
2,0.31649999999999956
5,0.2639999999999997
2,0.19350000000000023
1,0.3360000000000021
19,0.16589473684210512
9,0.19747822222222233
6,0.20999999999999966
6,0.14933333333333346
8,0.18587500000000023
2,0.1349999999999998
8,0.21625000000000005
6,0.16272266666666607
7,0.167428571428571
6,0.17683333333333331
17,0.26684505882352905
1,0.3569999999999993
1,0.4249999999999972
1,0.3440000000000012
1,0.24499999999999744
40,0.218211975
1,0.3039999999999949
1,0.17900000000000205
5,0.18300000000000125
1,0.2090000000000032
22,0.2180454545454544
7,0.25281357142857125
3,0.1653333333333317
5,0.26839999999999975
9,0.21257855555555397
22,0.16513636363636344
24,0.1649166666666666
5,0.18019999999999925
6,0.11899999999999977
20,0.20989999999999967
30,0.1930000000000002
9,0.2391111111111128
11,0.19572727272727325
11,0.26700000000000107
26,0.20700000000000018
9,0.18666666666666584
32,0.1846059999999996
22,0.15450000000000005
13,0.15976923076923064
4,0.20515850000000313
1,1.1658969999999726
6,0.3374999999999962
22,0.20658572727272817
4,0.4158062500000028
3,0.3509999999999991
2,0.2360000000000042
3,0.23463933333332918
2,0.2566049999999933
6,0.3159820000000053
4,0.30751550000000094
6,0.24946900000000008
34,0.15235785294117682
11,0.2302727272727261
15,0.2162149333333332
3,0.18605733333333774
4,0.2189999999999941
5,0.1130702000000042
8,0.2513749999999959
10,0.21236559999999827
4,0.45974999999999966
3,0.17860199999999318
15,0.25160000000000005
1,0.4230000000000018
6,0.1952516666666592
19,0.22443021052631712
1,0.6270000000000095
3,0.2033333333333379
21,0.21752380952380954
7,0.18714285714285708
10,0.23700000000000002
7,0.19668657142857146
6,0.2265
10,0.26990000000000014
1,0.20480400000000287
2,0.16849999999999987
5,0.27479999999999977
9,0.31488888888888883
13,0.23653230769230787
3,0.47033333333333377
31,0.21970967741935496
4,0.16800000000000104
2,0.1318885000000023
6,0.2753333333333323
6,0.2413333333333334
16,0.1958262500000001
2,0.2950000000000017
4,0.375
14,0.28599999999999987
15,0.31306666666666655
7,0.3011428571428567
16,0.17092981249999983
2,0.24765399999999715
23,0.20760869565217416
26,0.15923076923076926
30,0.14166666666666666
32,0.1619149687500001
3,0.31757100000000094
2,0.4209999999999994
13,0.20230769230769305
1,0.5094950000000011
5,0.2823999999999984
9,0.2260257777777781
1,0.4120000000000061
8,0.2643392500000008
2,0.33899999999999864
3,0.34900000000000847
17,0.2018235294117637
2,0.3474999999999966
5,0.27279999999999516
18,0.22673122222222256
3,0.17999999999998786
4,0.3984999999999985
12,0.23558333333333317
20,0.17620000000000005
7,0.26928571428571296
10,0.3218999999999994
3,0.23899999999999486
12,0.14827916666666852
1,0.2300000000000182
3,0.43889433333333727
12,0.30745058333333475
15,0.19492146666666865
1,0.2385100000000193
17,0.27129411764705685
31,0.1668749677419346
2,0.40879150000000664
12,0.26511466666666667
12,0.22291666666666762
18,0.29738527777778107
2,0.2909999999999968
13,0.2435384615384613
2,0.26300000000000523
7,0.24242857142857183
1,0.4599999999999795
2,0.23068149999997445
3,0.3096666666666768
15,0.24866666666666787
46,0.18219565217391367
10,0.2580000000000041
7,0.22721328571428298
16,0.25873650000000126
29,0.17155172413793182
5,0.1556030000000078
4,0.26925000000001376
3,0.2876989999999751
16,0.2384053124999994
30,0.17516666666666653
2,0.3089999999999975
7,0.23842857142857707
6,0.21987766666666175
15,0.1834666666666673
1,0.7169999999999845
14,0.22657142857142634
2,0.15922749999998587
1,0.21600000000000816
1,1.1713280000000026
8,0.2664579999999983
3,0.25736433333333747
10,0.28217620000000065
4,0.314341749999997
3,0.31080833333333163
2,0.25449999999999307
14,0.22285714285714317
9,0.3251111111111129
25,0.2370399999999995
8,0.19873787500000262
15,0.22419680000000047
3,0.19366666666667243
46,0.21206521739130424
2,0.2785834999999963
5,0.23739999999999667
4,0.15050000000000097
9,0.18333333333333396
