x,y
11,3.727272727272727
1,2.0
1,1.0
11,4.909090909090909
1,3.0
11,4.181818181818182
1,2.0
16,3.0
1,3.0
16,4.6875
6,4.5
6,3.5
5,3.8
1,2.0
5,5.6
3,6.0
9,4.0
1,10.0
1,5.0
12,3.5833333333333335
21,4.0
7,4.142857142857143
10,2.6
5,3.2
11,2.8181818181818183
8,5.375
8,3.0
1,5.0
16,4.3125
3,3.6666666666666665
1,5.0
4,2.75
1,3.0
1,6.0
1,5.0
21,4.095238095238095
13,3.769230769230769
11,4.7272727272727275
11,3.909090909090909
10,3.6
10,3.6
8,3.625
17,4.705882352941177
6,4.0
17,4.294117647058823
6,3.3333333333333335
7,4.0
5,3.2
1,4.0
23,4.086956521739131
2,4.5
3,1.3333333333333333
7,3.857142857142857
1,10.0
8,3.75
1,3.0
14,3.5
15,3.066666666666667
14,5.285714285714286
1,2.0
4,4.75
3,5.666666666666667
8,2.25
6,3.6666666666666665
7,3.857142857142857
8,4.0
7,3.857142857142857
3,4.666666666666667
7,5.142857142857143
12,3.5833333333333335
2,3.5
1,2.0
1,5.0
1,2.0
28,4.214285714285714
7,5.0
1,5.0
6,3.5
2,4.5
3,4.333333333333333
1,5.0
17,3.5294117647058822
1,6.0
5,3.6
2,2.5
1,3.0
11,3.727272727272727
4,4.0
9,5.0
11,4.181818181818182
6,4.833333333333333
9,5.0
17,4.294117647058823
2,3.0
2,8.5
4,5.25
1,2.0
2,2.5
1,2.0
7,4.857142857142857
1,3.0
19,3.5789473684210527
4,4.5
9,3.2222222222222223
21,4.619047619047619
1,6.0
1,3.0
1,2.0
2,4.5
1,6.0
5,6.4
6,3.6666666666666665
2,4.0
8,3.5
6,5.166666666666667
3,3.0
3,3.6666666666666665
1,2.0
17,3.7058823529411766
5,5.0
1,4.0
4,4.5
1,3.0
3,2.6666666666666665
3,3.6666666666666665
2,6.5
2,2.5
1,2.0
1,9.0
13,3.5384615384615383
13,3.8461538461538463
9,4.0
5,4.0
4,6.5
1,2.0
18,4.166666666666667
9,4.444444444444445
7,5.0
10,4.2
1,2.0
7,6.142857142857143
7,4.285714285714286
5,3.8
34,4.764705882352941
10,2.9
16,3.6875
1,2.0
3,2.6666666666666665
30,4.2
5,4.2
2,2.5
2,3.0
8,5.0
3,2.3333333333333335
3,4.0
3,3.0
21,3.619047619047619
3,4.0
3,5.0
6,3.5
9,3.6666666666666665
23,4.956521739130435
9,4.666666666666667
1,4.0
4,2.5
5,3.4
1,1.0
3,3.3333333333333335
3,4.333333333333333
11,4.0
2,5.0
12,4.333333333333333
2,4.5
3,3.3333333333333335
13,4.6923076923076925
5,3.2
4,6.25
7,2.7142857142857144
1,2.0
4,3.75
4,6.25
2,6.5
8,3.875
2,2.5
5,5.2
5,2.8
8,4.625
3,3.6666666666666665
15,4.6
12,5.0
8,4.875
8,4.875
6,5.0
9,3.3333333333333335
2,4.0
2,5.0
5,4.0
6,3.6666666666666665
4,4.75
20,3.4
17,3.764705882352941
3,3.3333333333333335
9,3.7777777777777777
10,4.1
4,3.75
17,4.0
9,3.6666666666666665
4,2.5
12,3.6666666666666665
8,3.0
5,3.0
11,4.0
2,4.0
2,3.0
11,3.3636363636363638
6,4.5
4,3.0
1,2.0
13,3.769230769230769
17,3.4705882352941178
1,2.0
12,4.333333333333333
11,4.2727272727272725
2,3.0
6,5.166666666666667
2,6.0
1,3.0
2,3.0
3,3.3333333333333335
5,4.8
6,3.8333333333333335
7,3.5714285714285716
10,2.8
6,5.0
5,3.2
1,2.0
7,5.0
11,4.181818181818182
10,4.8
4,2.5
1,7.0
2,2.0
3,3.0
22,3.6363636363636362
2,3.5
10,5.1
12,3.5
6,5.0
6,3.6666666666666665
1,5.0
1,5.0
19,3.6842105263157894
9,4.111111111111111
9,3.7777777777777777
9,3.4444444444444446
2,6.0
17,3.3529411764705883
5,4.0
2,2.5
9,4.333333333333333
2,2.5
1,3.0
16,3.0625
4,4.25
2,6.0
7,5.142857142857143
3,3.6666666666666665
12,5.083333333333333
4,5.0
3,4.333333333333333
22,3.4545454545454546
3,4.0
10,3.4
1,2.0
7,4.571428571428571
1,7.0
6,3.3333333333333335
5,3.0
1,2.0
1,3.0
1,6.0
1,2.0
1,5.0
1,5.0
1,5.0
2,4.5
1,8.0
6,3.3333333333333335
9,4.333333333333333
12,3.6666666666666665
12,4.416666666666667
5,3.8
7,3.5714285714285716
5,5.0
5,3.8
12,4.666666666666667
18,3.7222222222222223
8,4.25
10,3.7
7,3.4285714285714284
11,4.181818181818182
1,5.0
1,3.0
1,2.0
7,3.4285714285714284
9,6.777777777777778
9,3.3333333333333335
4,4.75
8,4.0
4,4.25
15,4.266666666666667
3,5.0
8,4.875
5,4.6
3,7.333333333333333
2,4.0
23,3.9130434782608696
5,4.2
7,3.4285714285714284
22,4.090909090909091
6,3.6666666666666665
2,3.5
1,2.0
4,3.5
2,4.0
1,2.0
1,6.0
7,4.285714285714286
1,2.0
7,3.4285714285714284
1,7.0
1,4.0
8,4.75
1,7.0
5,3.6
2,5.0
3,4.0
1,5.0
2,4.5
6,4.666666666666667
1,6.0
10,4.2
6,3.8333333333333335
8,2.5
13,3.6923076923076925
6,4.333333333333333
7,5.142857142857143
4,4.5
4,6.25
3,2.3333333333333335
4,5.5
9,4.666666666666667
12,4.0
3,5.333333333333333
1,8.0
2,4.0
1,5.0
2,1.5
5,3.0
2,6.0
2,5.5
15,3.4
8,3.375
10,3.5
7,3.2857142857142856
1,3.0
8,3.625
3,2.3333333333333335
10,4.9
4,5.25
1,3.0
5,3.6
2,3.0
8,4.375
2,6.0
22,4.2272727272727275
9,3.3333333333333335
1,2.0
9,4.666666666666667
5,4.0
17,4.588235294117647
2,2.5
3,3.3333333333333335
2,2.5
5,3.8
25,4.24
3,4.333333333333333
1,2.0
7,4.142857142857143
3,4.0
17,3.9411764705882355
13,3.3076923076923075
12,4.666666666666667
4,2.5
3,4.333333333333333
18,3.5
11,3.5454545454545454
7,3.4285714285714284
1,6.0
2,6.0
6,3.8333333333333335
5,4.4
3,3.6666666666666665
5,3.0
1,2.0
1,10.0
23,3.652173913043478
1,4.0
7,3.2857142857142856
2,3.5
2,3.0
3,6.0
7,2.7142857142857144
15,4.066666666666666
2,4.5
7,3.857142857142857
9,3.5555555555555554
1,5.0
1,5.0
2,3.0
1,5.0
8,4.5
7,2.857142857142857
16,4.125
6,4.0
3,1.6666666666666667
9,3.4444444444444446
14,4.428571428571429
8,3.625
10,4.0
2,2.5
12,3.9166666666666665
5,4.0
9,3.4444444444444446
1,2.0
1,2.0
8,3.0
11,2.8181818181818183
27,3.925925925925926
1,5.0
1,5.0
3,2.6666666666666665
14,3.9285714285714284
4,6.0
1,2.0
14,4.642857142857143
11,4.7272727272727275
1,2.0
11,4.090909090909091
1,2.0
21,5.285714285714286
2,5.5
11,2.727272727272727
2,5.5
3,3.6666666666666665
1,10.0
17,4.647058823529412
7,4.285714285714286
3,5.666666666666667
7,3.5714285714285716
2,3.0
19,4.842105263157895
1,1.0
1,5.0
4,4.25
6,4.166666666666667
2,3.5
1,5.0
9,3.4444444444444446
1,3.0
4,6.25
2,2.5
10,3.9
2,5.5
2,3.5
3,4.666666666666667
12,4.0
4,3.25
5,4.8
1,3.0
6,3.8333333333333335
8,3.5
7,3.142857142857143
4,6.25
5,5.0
10,4.8
6,5.333333333333333
8,5.0
13,3.923076923076923
3,4.0
1,2.0
3,2.3333333333333335
1,3.0
30,4.166666666666667
3,4.333333333333333
2,2.0
2,2.5
1,4.0
1,6.0
4,2.25
1,6.0
1,6.0
1,6.0
2,4.5
1,4.0
1,4.0
12,3.0
19,5.105263157894737
21,3.5714285714285716
8,2.5
3,3.3333333333333335
5,3.8
3,3.3333333333333335
11,3.1818181818181817
3,4.0
47,4.276595744680851
17,4.117647058823529
1,2.0
14,3.7142857142857144
11,4.7272727272727275
2,3.5
11,4.090909090909091
2,7.5
4,5.25
3,4.0
18,3.4444444444444446
20,3.9
6,4.5
11,3.8181818181818183
6,2.6666666666666665
3,2.6666666666666665
2,4.5
3,4.666666666666667
8,4.0
6,4.333333333333333
3,4.333333333333333
1,4.0
1,4.0
1,6.0
2,5.0
4,4.5
6,4.666666666666667
6,3.5
4,5.0
2,3.5
8,4.625
3,2.3333333333333335
29,4.068965517241379
5,3.2
1,2.0
1,2.0
6,4.333333333333333
12,3.8333333333333335
18,3.8333333333333335
27,4.185185185185185
1,8.0
2,5.5
1,3.0
1,2.0
8,3.875
3,2.6666666666666665
3,3.6666666666666665
10,3.3
1,3.0
8,5.0
25,4.32
5,5.2
3,2.6666666666666665
2,2.5
9,4.888888888888889
10,3.9
4,4.5
1,5.0
1,5.0
4,2.5
2,2.5
5,2.6
1,8.0
18,3.611111111111111
2,7.0
6,3.1666666666666665
15,2.933333333333333
3,3.3333333333333335
1,8.0
1,4.0
3,5.666666666666667
13,4.461538461538462
35,4.257142857142857
19,4.052631578947368
14,3.7857142857142856
3,4.333333333333333
3,5.0
1,2.0
19,4.157894736842105
2,1.5
5,3.2
6,3.6666666666666665
3,4.666666666666667
5,4.6
1,4.0
8,4.625
4,2.75
25,3.96
6,3.6666666666666665
5,3.4
3,4.0
9,4.0
17,4.117647058823529
1,2.0
11,4.909090909090909
16,4.875
2,5.0
29,3.5517241379310347
6,4.0
8,5.625
21,4.0
1,3.0
9,3.888888888888889
1,2.0
14,4.428571428571429
1,8.0
1,7.0
4,3.0
9,3.888888888888889
16,3.0625
3,3.6666666666666665
1,4.0
31,4.064516129032258
7,4.571428571428571
2,4.0
11,5.7272727272727275
16,4.5
17,4.0
17,5.0588235294117645
7,3.142857142857143
3,6.333333333333333
5,3.6
7,4.0
17,3.588235294117647
15,3.4
17,3.6470588235294117
11,3.1818181818181817
16,3.875
8,4.5
4,6.5
2,3.0
10,3.6
4,4.5
1,4.0
8,4.0
23,3.5652173913043477
5,3.2
1,3.0
3,7.333333333333333
2,5.0
15,5.0
4,2.75
3,3.3333333333333335
5,6.0
20,4.45
2,3.5
4,5.5
38,3.9473684210526314
13,3.8461538461538463
21,4.142857142857143
7,3.4285714285714284
44,4.045454545454546
11,4.818181818181818
2,2.5
14,4.142857142857143
8,5.0
14,3.357142857142857
3,4.666666666666667
19,3.8947368421052633
10,3.9
11,4.0
11,3.090909090909091
6,5.166666666666667
14,3.0
1,3.0
1,2.0
28,3.857142857142857
2,4.5
1,2.0
1,2.0
2,3.5
14,4.214285714285714
24,3.875
2,5.5
10,4.3
3,2.3333333333333335
27,3.740740740740741
7,3.2857142857142856
3,4.666666666666667
28,4.0
6,3.5
7,4.428571428571429
8,4.125
11,3.909090909090909
17,3.588235294117647
16,3.1875
2,7.0
13,3.769230769230769
15,4.0
17,4.294117647058823
8,5.25
15,4.0
1,4.0
6,5.333333333333333
12,4.833333333333333
5,3.8
2,7.0
14,3.857142857142857
18,4.222222222222222
11,4.636363636363637
5,4.4
9,3.111111111111111
1,4.0
10,4.1
23,3.6956521739130435
20,4.05
18,4.222222222222222
7,4.714285714285714
9,4.0
5,2.8
20,3.3
1,2.0
4,4.25
5,2.8
35,3.914285714285714
21,3.5714285714285716
4,3.25
6,3.5
5,2.8
1,2.0
1,3.0
12,4.083333333333333
18,4.111111111111111
9,4.0
6,3.8333333333333335
5,3.4
4,4.75
3,4.0
10,4.9
7,3.857142857142857
5,4.8
34,4.529411764705882
1,3.0
5,7.0
2,5.5
1,8.0
3,6.333333333333333
5,4.0
17,5.294117647058823
2,4.5
3,5.666666666666667
5,4.2
10,3.3
13,4.384615384615385
23,4.043478260869565
8,4.125
9,6.111111111111111
8,4.375
24,3.9583333333333335
14,4.142857142857143
20,3.85
1,7.0
4,3.25
15,4.0
19,5.0
3,3.3333333333333335
4,3.0
6,3.6666666666666665
27,4.37037037037037
10,4.0
21,3.5714285714285716
16,3.3125
1,11.0
6,4.833333333333333
1,11.0
9,3.2222222222222223
1,4.0
4,3.0
14,4.142857142857143
3,3.3333333333333335
3,6.0
31,3.5483870967741935
23,4.260869565217392
13,3.6923076923076925
2,2.5
20,3.25
7,2.4285714285714284
1,1.0
5,5.0
3,2.6666666666666665
6,3.6666666666666665
32,3.875
30,4.133333333333334
7,4.142857142857143
5,5.0
12,3.0
10,3.6
1,2.0
1,2.0
6,5.0
15,4.0
1,3.0
1,4.0
5,3.6
1,1.0
7,4.571428571428571
30,4.033333333333333
6,3.0
19,4.0
5,3.2
4,3.5
5,3.2
2,5.0
1,7.0
3,4.0
7,4.714285714285714
11,3.6363636363636362
17,3.8823529411764706
3,2.6666666666666665
3,3.3333333333333335
10,4.1
4,3.0
9,4.555555555555555
16,3.3125
12,3.1666666666666665
6,3.6666666666666665
3,3.0
6,3.5
7,3.7142857142857144
1,2.0
6,3.5
13,3.8461538461538463
3,5.0
26,4.115384615384615
6,3.5
15,4.266666666666667
17,3.8823529411764706
10,4.5
8,3.125
8,3.0
10,3.6
22,4.681818181818182
8,3.375
4,3.75
16,4.875
9,4.666666666666667
1,4.0
2,6.0
2,5.5
2,4.0
5,5.4
12,3.3333333333333335
3,4.0
3,3.3333333333333335
27,4.185185185185185
8,4.5
17,3.7058823529411766
8,4.375
22,3.8636363636363638
4,5.5
17,3.9411764705882355
10,3.6
16,3.8125
22,3.727272727272727
33,4.363636363636363
7,4.571428571428571
4,3.25
20,4.1
3,5.333333333333333
6,4.666666666666667
17,4.294117647058823
11,3.4545454545454546
29,3.2758620689655173
12,3.75
11,3.727272727272727
10,4.5
1,3.0
19,3.4210526315789473
13,3.6153846153846154
4,3.5
9,4.0
6,3.6666666666666665
20,3.5
3,3.6666666666666665
18,3.7777777777777777
16,4.4375
16,4.125
4,4.0
2,3.0
4,5.75
28,4.071428571428571
2,3.5
5,4.0
2,3.0
1,3.0
19,4.052631578947368
9,3.5555555555555554
6,3.8333333333333335
6,3.0
8,4.125
2,3.5
8,5.125
6,3.5
7,3.0
6,2.5
17,4.647058823529412
1,4.0
1,2.0
1,2.0
1,2.0
40,4.5
1,5.0
1,3.0
5,3.8
1,4.0
22,3.909090909090909
7,4.142857142857143
3,2.3333333333333335
5,5.0
9,3.888888888888889
22,4.090909090909091
24,3.5416666666666665
5,3.6
6,3.5
20,4.35
30,4.3
9,4.555555555555555
11,4.454545454545454
11,3.3636363636363638
26,4.230769230769231
9,3.4444444444444446
32,3.9375
22,3.8181818181818183
13,3.4615384615384617
4,4.0
1,9.0
6,5.333333333333333
22,4.5
4,6.0
3,4.333333333333333
2,6.5
3,3.6666666666666665
2,4.5
6,6.166666666666667
4,6.5
6,4.0
34,3.4705882352941178
11,5.181818181818182
15,3.6666666666666665
3,4.333333333333333
4,4.5
5,2.4
8,5.0
10,4.1
4,6.5
3,2.0
15,5.0
1,5.0
6,5.166666666666667
19,4.7368421052631575
1,3.0
3,3.3333333333333335
21,3.8095238095238093
7,3.4285714285714284
10,3.8
7,4.142857142857143
6,4.0
10,3.1
1,4.0
2,3.0
5,3.6
9,3.6666666666666665
13,4.615384615384615
3,5.0
31,4.774193548387097
4,4.0
2,3.5
6,4.833333333333333
6,5.666666666666667
16,3.5625
2,4.5
4,3.75
14,5.071428571428571
15,3.466666666666667
7,4.571428571428571
16,3.6875
2,4.5
23,4.043478260869565
26,3.6153846153846154
30,3.8333333333333335
32,3.65625
3,3.3333333333333335
2,2.5
13,3.3846153846153846
1,3.0
5,3.0
9,3.111111111111111
1,6.0
8,4.125
2,1.5
3,3.3333333333333335
17,4.235294117647059
2,5.0
5,3.8
18,4.333333333333333
3,3.0
4,3.75
12,4.166666666666667
20,3.55
7,3.142857142857143
10,4.1
3,3.6666666666666665
12,4.0
1,2.0
3,4.666666666666667
12,4.083333333333333
15,4.066666666666666
1,3.0
17,4.647058823529412
31,3.5161290322580645
2,5.0
12,4.583333333333333
12,4.416666666666667
18,5.833333333333333
2,3.0
13,3.8461538461538463
2,4.0
7,4.428571428571429
1,7.0
2,3.5
3,3.3333333333333335
15,3.8
46,4.565217391304348
10,3.4
7,3.5714285714285716
16,4.375
29,3.896551724137931
5,3.2
4,3.5
3,5.0
16,4.4375
30,3.7333333333333334
2,4.5
7,4.428571428571429
6,3.5
15,3.6666666666666665
1,9.0
14,3.2857142857142856
2,2.0
1,3.0
1,6.0
8,5.125
3,4.0
10,4.5
4,4.25
3,4.666666666666667
2,3.5
14,3.857142857142857
9,3.888888888888889
25,4.12
8,4.0
15,4.0
3,2.3333333333333335
46,4.130434782608695
2,2.5
5,2.8
4,2.5
9,4.111111111111111
1,2.0
8,3.375
3,3.0
7,3.7142857142857144
8,2.875
1,4.0
2,4.0
18,3.888888888888889
3,3.6666666666666665
3,4.0
20,4.2
18,3.5555555555555554
1,4.0
27,3.259259259259259
40,3.825
12,3.0833333333333335
21,3.7142857142857144
13,3.230769230769231
5,2.4
6,3.5
4,3.0
10,3.8
10,3.1
3,2.6666666666666665
18,3.6666666666666665
34,3.4705882352941178
40,3.7
5,3.4
12,3.8333333333333335
2,4.0
10,3.1
10,3.6
5,4.0
3,4.333333333333333
8,4.125
6,4.166666666666667
2,3.5
1,5.0
4,3.75
11,4.2727272727272725
1,3.0
1,4.0
9,3.888888888888889
11,4.181818181818182
2,4.5
23,4.695652173913044
3,3.6666666666666665
4,4.75
4,5.0
11,4.545454545454546
7,4.571428571428571
5,3.6
4,3.5
1,6.0
1,4.0
2,5.0
2,3.0
2,3.0
2,3.0
5,4.6
4,3.5
6,4.5
8,3.875
15,4.266666666666667
13,3.6153846153846154
12,5.166666666666667
24,3.8333333333333335
14,3.142857142857143
2,6.0
18,4.222222222222222
5,4.4
9,4.333333333333333
2,2.5
5,4.0
7,4.571428571428571
7,4.285714285714286
16,4.0
10,4.2
1,7.0
4,4.0
8,4.0
9,4.0
5,5.0
1,5.0
12,4.5
9,4.777777777777778
14,5.5
21,3.857142857142857
7,4.142857142857143
3,6.0
13,5.0
9,4.444444444444445
22,3.590909090909091
10,5.0
19,3.526315789473684
3,3.6666666666666665
10,4.2
25,3.8
8,4.25
7,3.857142857142857
7,4.142857142857143
6,5.0
20,3.85
4,4.25
10,3.9
12,3.5
1,5.0
1,3.0
4,2.75
2,5.5
10,3.8
7,3.857142857142857
6,3.5
9,3.2222222222222223
11,3.8181818181818183
6,4.0
6,4.0
11,4.090909090909091
3,6.666666666666667
7,3.4285714285714284
9,3.6666666666666665
26,4.346153846153846
13,3.3076923076923075
9,4.333333333333333
12,3.25
18,4.166666666666667
8,3.875
17,3.823529411764706
1,6.0
1,4.0
25,4.04
1,8.0
7,5.0
7,3.857142857142857
21,3.619047619047619
30,4.0
36,4.416666666666667
15,4.466666666666667
8,4.625
1,6.0
3,3.0
6,3.3333333333333335
14,4.142857142857143
29,4.172413793103448
16,4.125
2,6.5
24,3.4583333333333335
6,3.6666666666666665
3,3.3333333333333335
2,6.5
7,4.0
9,3.6666666666666665
16,4.8125
2,2.5
8,3.0
1,2.0
19,3.789473684210526
9,4.333333333333333
20,4.15
32,3.5
19,4.2105263157894735
14,3.7142857142857144
8,4.0
8,5.75
10,4.0
25,4.08
2,3.0
24,3.875
23,3.8260869565217392
1,2.0
19,4.0
10,4.3
8,4.875
11,4.363636363636363
19,5.157894736842105
19,3.526315789473684
1,7.0
15,3.6
20,3.6
37,3.810810810810811
10,4.6
32,3.65625
8,4.625
23,3.6956521739130435
22,3.909090909090909
5,4.2
9,3.7777777777777777
7,3.4285714285714284
12,3.3333333333333335
3,5.0
10,3.4
4,4.5
9,4.777777777777778
1,3.0
1,2.0
4,3.5
7,3.857142857142857
14,4.428571428571429
5,4.8
1,2.0
10,3.8
31,3.4193548387096775
10,4.2
1,5.0
4,3.25
13,4.3076923076923075
4,4.25
15,3.933333333333333
17,3.5294117647058822
1,4.0
2,6.0
12,3.8333333333333335
7,3.7142857142857144
12,3.75
3,3.6666666666666665
8,4.75
15,3.8666666666666667
15,3.8
5,4.6
7,7.0
2,2.0
7,5.857142857142857
19,4.631578947368421
1,3.0
13,4.461538461538462
2,3.5
7,4.714285714285714
13,4.076923076923077
11,3.6363636363636362
12,3.1666666666666665
1,2.0
12,3.75
14,3.642857142857143
13,3.923076923076923
2,6.5
6,4.333333333333333
2,3.0
1,5.0
4,5.0
3,3.6666666666666665
5,5.6
1,4.0
5,3.2
13,4.076923076923077
4,5.75
11,4.7272727272727275
1,9.0
4,6.25
10,4.7
9,4.111111111111111
15,3.8666666666666667
9,3.0
5,3.8
9,3.4444444444444446
5,4.2
10,3.9
4,4.5
10,4.0
3,5.0
4,4.75
8,3.0
1,8.0
3,4.0
12,3.5833333333333335
6,3.8333333333333335
1,2.0
2,4.0
1,4.0
2,6.0
5,3.4
1,3.0
3,6.0
14,4.0
8,5.25
3,4.333333333333333
6,5.333333333333333
4,4.5
3,7.333333333333333
9,3.7777777777777777
2,2.5
2,5.5
23,4.217391304347826
1,6.0
7,3.7142857142857144
3,7.0
6,5.666666666666667
8,4.0
2,2.5
2,6.5
1,2.0
17,4.647058823529412
1,3.0
1,2.0
8,5.0
2,3.0
1,4.0
6,3.5
14,3.857142857142857
7,5.0
2,7.5
7,3.2857142857142856
4,3.0
3,3.0
1,2.0
14,5.285714285714286
2,5.5
5,4.2
16,4.0
6,4.666666666666667
7,3.5714285714285716
6,2.6666666666666665
11,4.363636363636363
2,4.0
2,4.5
3,3.3333333333333335
3,4.666666666666667
3,3.6666666666666665
7,3.7142857142857144
4,4.25
2,3.5
3,3.0
9,3.2222222222222223
10,3.0
8,3.875
17,4.117647058823529
1,3.0
18,4.166666666666667
7,4.142857142857143
8,3.125
6,4.5
3,2.6666666666666665
5,3.8
5,4.6
1,6.0
9,4.0
1,1.0
7,4.428571428571429
2,2.5
4,5.75
4,4.0
10,3.9
9,5.444444444444445
1,4.0
1,4.0
1,4.0
17,3.823529411764706
6,4.166666666666667
1,2.0
26,4.076923076923077
6,4.833333333333333
8,4.5
4,4.5
14,3.642857142857143
5,3.6
14,3.5
1,2.0
4,4.0
6,4.5
6,5.5
8,3.5
6,4.0
1,3.0
4,4.75
1,3.0
1,2.0
7,5.0
1,7.0
11,5.090909090909091
3,2.3333333333333335
2,3.0
3,2.6666666666666665
1,6.0
8,4.125
6,3.6666666666666665
1,8.0
10,4.5
8,4.375
2,5.0
3,5.333333333333333
11,3.4545454545454546
8,5.5
1,3.0
8,3.75
8,3.875
11,4.909090909090909
1,2.0
24,3.75
7,4.285714285714286
1,2.0
2,2.5
2,7.0
1,13.0
2,5.0
4,3.5
5,4.4
1,6.0
1,4.0
9,3.3333333333333335
4,2.25
8,3.875
2,6.0
9,3.2222222222222223
2,2.0
1,2.0
6,3.6666666666666665
7,4.142857142857143
9,5.222222222222222
1,2.0
3,4.333333333333333
18,4.611111111111111
3,3.0
2,9.0
7,3.142857142857143
4,5.5
23,4.0
4,3.5
2,2.0
6,6.5
8,5.375
9,5.555555555555555
5,8.2
1,3.0
12,4.416666666666667
17,4.764705882352941
1,2.0
5,3.8
11,3.909090909090909
3,4.333333333333333
4,2.5
18,4.111111111111111
10,4.9
10,3.9
6,3.3333333333333335
6,4.833333333333333
16,4.4375
1,3.0
1,7.0
1,2.0
15,4.266666666666667
1,12.0
7,3.7142857142857144
7,3.7142857142857144
1,6.0
5,4.2
13,3.3846153846153846
3,3.3333333333333335
12,3.8333333333333335
3,3.6666666666666665
5,4.2
3,3.6666666666666665
4,6.25
2,3.0
4,5.0
5,3.0
1,3.0
12,4.583333333333333
18,4.277777777777778
4,7.0
27,4.851851851851852
1,2.0
20,4.5
5,4.0
12,3.5
11,4.636363636363637
9,4.333333333333333
1,4.0
3,4.666666666666667
2,3.0
1,2.0
8,3.75
20,4.5
1,2.0
12,4.416666666666667
10,4.2
5,4.2
8,5.0
2,6.5
2,4.0
6,4.333333333333333
3,4.666666666666667
10,4.5
10,3.3
2,3.5
8,4.0
4,2.25
4,5.25
4,3.0
4,4.75
9,4.444444444444445
2,3.5
14,5.5
12,4.333333333333333
6,3.3333333333333335
8,4.0
3,4.0
11,3.3636363636363638
3,3.6666666666666665
6,5.0
1,2.0
11,4.181818181818182
8,5.0
6,5.333333333333333
2,4.5
6,6.166666666666667
1,10.0
5,4.2
1,4.0
3,2.6666666666666665
17,3.6470588235294117
1,2.0
1,1.0
15,3.4
10,5.1
2,2.0
15,3.4
8,3.25
8,3.75
2,4.5
9,4.777777777777778
1,2.0
13,4.153846153846154
10,3.5
1,4.0
10,4.5
2,6.5
4,3.25
4,4.0
1,4.0
18,3.9444444444444446
3,4.666666666666667
1,6.0
12,5.5
1,7.0
15,4.2
4,3.25
23,3.869565217391304
2,2.5
4,2.75
12,3.25
8,3.125
7,3.5714285714285716
4,3.25
7,3.7142857142857144
1,3.0
16,3.5625
3,4.0
3,3.0
14,3.5714285714285716
2,3.5
11,3.727272727272727
4,3.0
